X,Y,annualmean,annualvariance,annualstddev,directionannualmean,objectid
-9074763.5259,2900330.1826,0.11177751,0.00554443,0.07446095,275.13181738,155248
-9074763.5259,2910175.6984,0.10519151,0.00502834,0.07091082,274.11336225,155249
-9074763.5259,2920027.7087,0.09976596,0.00477209,0.06908034,272.41151722,155250
-9074763.5259,2929886.2411,0.0955098,0.00468509,0.06844772,271.02795048,155251
-9074763.5259,2939751.3237,0.09154731,0.0045679,0.06758627,271.3261454,155252
-9074763.526,2949622.9844,0.08913866,0.00446854,0.06684717,272.02497733,155253
-9074763.5258,2959501.251,0.08876321,0.00430676,0.06562589,268.08264884,155254
-9074763.5259,2969386.1521,0.0610838,0.00206138,0.04540244,267.10404136,155255
-9065857.9656,2743662.7868,1.12404788,0.06664181,0.25815076,70.68388393,155256
-9065857.9656,2753408.1093,1.0907917,0.07394803,0.27193385,70.40144552,155257
-9065857.9656,2763159.4921,1.02052009,0.08654976,0.29419342,70.19676234,155258
-9065857.9656,2772916.9616,0.92120385,0.09784663,0.31280446,70.09158484,155259
-9065857.9656,2782680.5444,0.79810649,0.10576183,0.32521042,69.99192486,155260
-9065857.9656,2792450.2672,0.65605408,0.10573795,0.32517374,69.76323787,155261
-9065857.9655,2802226.157,0.47357959,0.0805185,0.28375781,68.8658828,155262
-9065857.9656,2812008.2405,0.23345681,0.02281133,0.15103419,56.94658334,155263
-9065857.9656,2821796.5448,0.17175588,0.01040256,0.10199296,280.20784042,155264
-9065857.9656,2851199.0523,0.14157836,0.00986372,0.09931626,272.27857223,155265
-9065857.9656,2861012.5101,0.14975755,0.00923907,0.09612007,276.32304823,155266
-9065857.9656,2870832.3247,0.14497602,0.0086891,0.09321536,279.37173465,155267
-9065857.9656,2880658.5234,0.13725945,0.00774117,0.08798391,280.92092891,155268
-9065857.9655,2890491.1335,0.12798752,0.00671505,0.08194538,281.79678202,155269
-9065857.9655,2900330.1826,0.11855808,0.00585704,0.07653129,281.4482331,155270
-9065857.9657,2910175.6984,0.10915135,0.00517431,0.07193268,279.6380905,155271
-9065857.9657,2920027.7087,0.10163432,0.00481291,0.06937516,276.93501739,155272
-9065857.9655,2929886.2411,0.09630968,0.00467594,0.06838083,274.11350225,155273
-9065857.9655,2939751.3238,0.09133662,0.00440321,0.06635671,272.87717917,155274
-9065857.9656,2949622.9843,0.08321021,0.00380949,0.06172104,273.61937421,155275
-9065857.9656,2959501.2511,0.06571393,0.00231839,0.04814963,272.8864549,155276
-9065857.9656,2969386.1521,0.03650452,0.00077408,0.02782235,270.9743688,155277
-9065857.9656,3596438.9528,0.02073074,0.00020337,0.01426094,123.62885352,155278
-9065857.9656,3606802.4844,0.03166934,0.00042314,0.0205704,139.06365137,155279
-9056952.4054,2743662.7868,1.11942399,0.06671536,0.25829315,70.40232374,155280
-9056952.4054,2753408.1093,1.10148573,0.0734607,0.27103633,70.02809521,155281
-9056952.4054,2763159.4922,1.04450858,0.08535707,0.29215932,69.73938564,155282
-9056952.4054,2772916.9616,0.95618284,0.09640497,0.3104915,69.57508324,155283
-9056952.4054,2782680.5444,0.8410266,0.10500258,0.32404101,69.54351618,155284
-9056952.4054,2792450.2671,0.70202816,0.10824752,0.32900992,69.48791227,155285
-9056952.4054,2802226.157,0.51943487,0.08679697,0.29461324,68.72624745,155286
-9056952.4054,2812008.2406,0.28992549,0.03260233,0.18056114,65.66933896,155287
-9056952.4054,2821796.5447,0.18250734,0.01351362,0.1162481,283.22860185,155288
-9056952.4054,2831591.0966,0.12222661,0.00553701,0.07441109,270.2566694,155289
-9056952.4054,2841391.9234,0.12419382,0.00608827,0.07802738,320.66135341,155290
-9056952.4054,2851199.0522,0.1850578,0.0130875,0.11440063,299.73643087,155291
-9056952.4054,2861012.5101,0.17218553,0.01171181,0.1082211,294.30287148,155292
-9056952.4054,2870832.3247,0.16176726,0.01053537,0.10264195,289.42985696,155293
-9056952.4054,2880658.5233,0.15226725,0.00918758,0.09585189,287.97813553,155294
-9056952.4054,2890491.1336,0.13668181,0.00732259,0.08557211,288.96019718,155295
-9056952.4054,2900330.1826,0.12131424,0.00594891,0.07712916,288.88237806,155296
-9056952.4054,2910175.6985,0.10906003,0.00509566,0.07138386,285.53749215,155297
-9056952.4054,2920027.7087,0.10059059,0.00469127,0.06849285,280.68383628,155298
-9056952.4054,2929886.2411,0.09765407,0.00478276,0.06915753,273.98626666,155299
-9056952.4054,2939751.3237,0.09073554,0.00433334,0.06582808,261.99541576,155300
-9056952.4054,2949622.9843,0.08342372,0.00391005,0.06253036,246.4270724,155301
-9056952.4054,2959501.2511,0.05338265,0.001758,0.04192851,223.44805361,155302
-9056952.4054,2969386.152,0.02137257,0.0002579,0.01605931,236.12314186,155303
-9056952.4054,3534437.06,0.04298532,0.00118672,0.03444887,131.53071828,155304
-9056952.4054,3544749.5348,0.0915528,0.00564264,0.07511749,176.04663469,155305
-9056952.4054,3555070.4338,0.11418381,0.00824182,0.09078448,158.77824849,155306
-9056952.4054,3565399.7911,0.12344155,0.00904318,0.09509563,113.65438966,155307
-9056952.4054,3575737.6405,0.13075888,0.00966199,0.09829545,96.26628578,155308
-9056952.4053,3586084.0163,0.13482812,0.00975603,0.09877264,85.64040286,155309
-9056952.4054,3596438.9528,0.13836983,0.00922044,0.09602313,81.96213959,155310
-9056952.4054,3606802.4844,0.15094988,0.01049287,0.1024347,87.86235649,155311
-9056952.4054,3617174.6454,0.13313419,0.00900063,0.09487166,129.60218983,155312
-9056952.4054,3627555.4708,0.11129212,0.00652314,0.08076594,160.02751631,155313
-9048046.8451,2743662.7868,1.10893059,0.06640458,0.25769088,69.67910239,155315
-9048046.8451,2753408.1093,1.10771072,0.07243598,0.26913932,69.20275456,155316
-9048046.8451,2763159.4921,1.06624413,0.0836668,0.28925213,68.81646746,155317
-9048046.8452,2772916.9616,0.99119735,0.09485763,0.30798966,68.5923517,155318
-9048046.8451,2782680.5444,0.88530368,0.10419911,0.32279888,68.61274316,155319
-9048046.8451,2792450.2672,0.75083959,0.10944569,0.33082578,68.65506838,155320
-9048046.8451,2802226.157,0.57420182,0.09365296,0.30602771,67.78758168,155321
-9048046.8451,2812008.2405,0.35906306,0.04612695,0.21477185,65.4283455,155322
-9048046.845,2821796.5447,0.15971063,0.01152224,0.10734172,348.78222546,155323
-9048046.8451,2831591.0966,0.1720821,0.00864823,0.09299585,265.86490396,155324
-9048046.8451,2841391.9233,0.1476444,0.00766939,0.08757503,277.4079293,155325
-9048046.8451,2851199.0522,0.16466914,0.01053141,0.10262264,291.09593045,155326
-9048046.8451,2861012.5101,0.16575019,0.01115212,0.10560358,293.2284957,155327
-9048046.8451,2870832.3247,0.16674541,0.01144907,0.10700035,291.99858232,155328
-9048046.8451,2880658.5233,0.16604644,0.01124686,0.10605121,292.14629728,155329
-9048046.8451,2890491.1335,0.14292739,0.00817594,0.0904209,297.65642448,155330
-9048046.8451,2900330.1826,0.11959682,0.00609994,0.07810213,301.70622125,155331
-9048046.8451,2910175.6984,0.10515556,0.00502299,0.07087307,294.05530639,155332
-9048046.8451,2920027.7087,0.09596598,0.00451947,0.06722701,281.50750714,155333
-9048046.8451,2929886.2411,0.09352605,0.00472929,0.06876986,266.35830062,155334
-9048046.8451,2939751.3237,0.06500098,0.00272164,0.05216936,242.06879805,155335
-9048046.8451,2949622.9842,0.03004788,0.00052046,0.02281358,251.19943131,155336
-9048046.8451,3503549.8435,0.05198322,0.00172563,0.04154076,120.04591426,155337
-9048046.8451,3513837.248,0.11403473,0.00874726,0.09352677,123.91702126,155338
-9048046.8451,3524132.9756,0.13992779,0.01241258,0.11141174,85.81856751,155339
-9048046.8451,3534437.0599,0.16062011,0.01377657,0.11737364,75.13149733,155340
-9048046.8451,3544749.5348,0.15868048,0.01373514,0.117197,35.75444674,155341
-9048046.8451,3555070.4338,0.1582846,0.01358793,0.11656728,56.40781004,155342
-9048046.8451,3565399.7911,0.15832356,0.01344701,0.11596126,77.12633369,155343
-9048046.8451,3575737.6405,0.1594115,0.01336415,0.11560343,81.36428471,155344
-9048046.8452,3586084.0163,0.15931122,0.01284952,0.1133557,83.02555287,155345
-9048046.8451,3596438.9529,0.15432696,0.0116273,0.10782994,87.95391984,155346
-9048046.8451,3606802.4843,0.15802579,0.01170867,0.10820659,97.0367284,155347
-9048046.8451,3617174.6454,0.14259516,0.00993549,0.09967695,107.49079426,155348
-9048046.8451,3627555.4707,0.13289963,0.00919831,0.0959078,125.2045449,155349
-9039141.285,2753408.1093,1.10419679,0.07106376,0.26657787,68.65433045,155355
-9039141.285,2763159.4922,1.07976568,0.08159721,0.28565225,68.16999604,155356
-9039141.285,2772916.9616,1.01942432,0.09286678,0.30474052,67.91163331,155357
-9039141.2849,2782680.5444,0.92463338,0.10246241,0.32009751,67.98294652,155358
-9039141.285,2792450.2671,0.79692328,0.10818344,0.32891253,68.11302066,155359
-9039141.285,2802226.157,0.62992573,0.09935409,0.31520483,67.35024463,155360
-9039141.285,2812008.2404,0.4241159,0.05954097,0.2440102,65.0806638,155361
-9039141.285,2821796.5447,0.19999523,0.01611948,0.12696251,41.01251706,155362
-9039141.285,2831591.0966,0.17718613,0.01053944,0.10266179,291.28354197,155363
-9039141.2849,2841391.9234,0.16337088,0.0093221,0.09655103,294.41077564,155364
-9039141.285,2851199.0522,0.15783437,0.00927931,0.09632916,297.89554121,155365
-9039141.285,2861012.51,0.15680109,0.01017009,0.10084687,294.92265755,155366
-9039141.285,2870832.3247,0.1626348,0.01135599,0.10656448,292.41803461,155367
-9039141.285,2880658.5233,0.17451763,0.01345871,0.11601169,292.51186797,155368
-9039141.285,2890491.1335,0.12156412,0.00754371,0.08685455,321.3296823,155369
-9039141.285,2900330.1826,0.10749032,0.00668412,0.08175644,329.47383053,155370
-9039141.285,2910175.6984,0.09024435,0.00509181,0.0713569,315.65329215,155371
-9039141.285,2920027.7086,0.06805998,0.00300032,0.05477517,288.55911305,155372
-9039141.285,2929886.2411,0.03338457,0.00062349,0.02496983,270.51622418,155373
-9039141.285,3462482.7894,0.04138357,0.00109879,0.03314803,117.68640407,155374
-9039141.285,3472737.2348,0.09735405,0.00629695,0.07935331,130.20748588,155375
-9039141.285,3482999.8703,0.1345783,0.01134568,0.10651612,45.55762938,155376
-9039141.285,3493270.7287,0.15546222,0.01422701,0.11927702,33.08487242,155377
-9039141.285,3503549.8434,0.16738148,0.01502813,0.12258927,47.04649941,155378
-9039141.285,3513837.248,0.16294163,0.01443908,0.12016274,62.47877872,155379
-9039141.285,3524132.9756,0.16077857,0.0145178,0.12048981,84.29611124,155380
-9039141.285,3534437.06,0.16355981,0.01453332,0.12055423,86.80854802,155381
-9039141.285,3544749.5348,0.16081749,0.01442696,0.12011228,81.40483072,155382
-9039141.285,3555070.4338,0.16111891,0.0142589,0.11941064,87.55092969,155383
-9039141.285,3565399.7911,0.16055524,0.01386267,0.11773985,93.22241984,155384
-9039141.285,3575737.6405,0.16103749,0.01375732,0.11729158,95.26531955,155385
-9039141.285,3586084.0164,0.16499905,0.01382349,0.11757334,94.87711119,155386
-9039141.285,3596438.9528,0.16668814,0.01376367,0.11731867,97.19196667,155387
-9039141.285,3606802.4844,0.16713992,0.01359288,0.11658852,101.46182286,155388
-9039141.285,3617174.6455,0.15736522,0.01238383,0.11128265,106.21855553,155389
-9039141.285,3627555.4707,0.14780857,0.01133339,0.10645838,114.096122,155390
-9030235.7247,2763159.4921,1.08969653,0.07862425,0.28040016,66.84189114,155397
-9030235.7247,2772916.9616,1.04574335,0.08979416,0.29965675,66.52025228,155398
-9030235.7247,2782680.5444,0.96459156,0.09962499,0.31563428,66.5807392,155399
-9030235.7247,2792450.2672,0.84580946,0.10552394,0.32484448,66.77735451,155400
-9030235.7247,2802226.157,0.68924826,0.10277668,0.32058802,66.25644339,155401
-9030235.7247,2812008.2405,0.49224302,0.07133673,0.26708937,64.13826751,155402
-9030235.7247,2821796.5447,0.25918159,0.02458935,0.15680993,54.69067547,155403
-9030235.7247,2831591.0967,0.16639568,0.01062373,0.10307147,311.39843111,155404
-9030235.7247,2841391.9234,0.16053857,0.01031962,0.10158552,284.98883641,155405
-9030235.7248,2851199.0522,0.14912976,0.00901618,0.09495357,293.27959343,155406
-9030235.7247,2861012.5101,0.14612615,0.00904818,0.09512191,295.34858337,155407
-9030235.7247,2870832.3247,0.1442091,0.00947588,0.09734414,288.98004767,155408
-9030235.7247,2880658.5233,0.13860422,0.01040138,0.10198717,277.23022604,155409
-9030235.7247,3441998.3362,0.05763635,0.00216885,0.04657097,132.02198027,155410
-9030235.7247,3452236.5007,0.11979493,0.00992881,0.09964342,142.45886681,155411
-9030235.7247,3462482.7894,0.15346299,0.01386261,0.11773958,63.95450372,155412
-9030235.7247,3472737.2348,0.16368048,0.0146658,0.12110244,38.56756372,155413
-9030235.7247,3482999.8704,0.16726571,0.01529902,0.12368922,55.99530867,155414
-9030235.7247,3493270.7287,0.17061622,0.01599496,0.12647118,65.24821476,155415
-9030235.7247,3503549.8435,0.17313303,0.01626198,0.12752245,62.68708565,155416
-9030235.7247,3513837.2479,0.17214711,0.01600164,0.12649757,62.97943416,155417
-9030235.7247,3524132.9756,0.1697986,0.01570022,0.12530051,71.96561285,155418
-9030235.7247,3534437.06,0.1671555,0.01515372,0.12310047,77.16345164,155419
-9030235.7247,3544749.5348,0.16497247,0.01488053,0.12198576,77.46734672,155420
-9030235.7247,3555070.4338,0.16490217,0.01468861,0.12119657,81.22313561,155421
-9030235.7247,3565399.7911,0.16400447,0.0143898,0.11995748,84.42520581,155422
-9030235.7247,3575737.6405,0.16472268,0.0143465,0.1197769,87.38999684,155423
-9030235.7248,3586084.0163,0.16947304,0.01457701,0.1207353,91.47862847,155424
-9030235.7247,3596438.9528,0.17200178,0.01477694,0.12156042,95.9064783,155425
-9030235.7247,3606802.4844,0.17047849,0.0145933,0.12080272,99.771271,155426
-9030235.7247,3617174.6454,0.164381,0.01390965,0.1179392,103.8197196,155427
-9030235.7247,3627555.4707,0.15856197,0.01323679,0.11505124,109.27049825,155428
-9021330.1644,2772916.9616,1.06213844,0.08594608,0.29316562,65.4314027,155438
-9021330.1644,2782680.5444,0.99773824,0.09567124,0.30930766,65.44338001,155439
-9021330.1645,2792450.2672,0.89202839,0.10222197,0.3197217,65.6479631,155440
-9021330.1644,2802226.157,0.74721253,0.10409051,0.32263061,65.40152884,155441
-9021330.1644,2812008.2404,0.55975181,0.08232725,0.28692725,63.6767365,155442
-9021330.1644,2821796.5447,0.33633301,0.03718718,0.19283979,58.12886653,155443
-9021330.1644,2831591.0966,0.17482251,0.01089987,0.10440246,12.73838289,155444
-9021330.1644,2841391.9234,0.16034201,0.01024316,0.10120849,289.92091653,155445
-9021330.1643,2851199.0522,0.1442007,0.00907272,0.09525082,293.81032086,155446
-9021330.1644,2861012.5101,0.13620813,0.00813923,0.09021769,296.86990297,155447
-9021330.1644,2870832.3247,0.13219301,0.00822122,0.09067092,288.92166261,155448
-9021330.1644,2880658.5232,0.12530491,0.00879646,0.09378947,276.77016047,155449
-9021330.1644,3421546.2483,0.05686792,0.00193193,0.04395377,96.41793609,155450
-9021330.1644,3431768.263,0.1258813,0.00975555,0.09877019,61.25335654,155451
-9021330.1644,3441998.3363,0.16673586,0.01513561,0.12302688,54.77913247,155452
-9021330.1644,3452236.5008,0.1696263,0.01599883,0.1264865,41.81616758,155453
-9021330.1644,3462482.7894,0.16975315,0.01584974,0.12589577,61.73032344,155454
-9021330.1644,3472737.2347,0.16675524,0.01531643,0.12375958,64.34361217,155455
-9021330.1644,3482999.8703,0.16836283,0.015583,0.12483187,71.87070425,155456
-9021330.1644,3493270.7287,0.17155397,0.01607547,0.12678906,71.27441594,155457
-9021330.1644,3503549.8435,0.17456907,0.01646206,0.12830456,65.19337241,155458
-9021330.1644,3513837.248,0.17642453,0.0166213,0.12892364,61.92158368,155459
-9021330.1644,3524132.9756,0.17495622,0.01633264,0.1277992,63.71191551,155460
-9021330.1644,3534437.0601,0.1711089,0.01572601,0.12540339,64.78555399,155461
-9021330.1644,3544749.5348,0.16835164,0.01530209,0.1237016,66.45396791,155462
-9021330.1644,3555070.4338,0.16741861,0.01501244,0.12252524,70.62103861,155463
-9021330.1644,3565399.7912,0.16703975,0.01477485,0.12155186,73.90413957,155464
-9021330.1644,3575737.6405,0.16869381,0.01475951,0.12148872,78.61361841,155465
-9021330.1644,3586084.0163,0.1725511,0.01489113,0.12202924,86.62918971,155466
-9021330.1643,3596438.9528,0.17334531,0.01494833,0.12226338,93.77063565,155467
-9021330.1644,3606802.4844,0.17105834,0.01486222,0.1219107,98.59036825,155468
-9021330.1644,3617174.6454,0.16767058,0.01467202,0.1211281,102.07198625,155469
-9021330.1644,3627555.4707,0.16497552,0.01444959,0.12020644,105.25702199,155470
-9012424.6042,2782680.5444,1.03324258,0.09149039,0.30247378,63.4380397,155481
-9012424.6042,2792450.2672,0.9429419,0.09980243,0.31591523,63.71414979,155482
-9012424.6042,2802226.1571,0.80984187,0.10464603,0.32349038,63.83321015,155483
-9012424.6042,2812008.2405,0.63144678,0.09205523,0.30340606,62.6964827,155484
-9012424.6042,2821796.5447,0.41806746,0.05192481,0.22787017,58.6808962,155485
-9012424.6042,2831591.0966,0.21916811,0.01631197,0.1277183,43.29788547,155486
-9012424.6042,2841391.9234,0.15789191,0.00884188,0.09403126,311.15009983,155487
-9012424.6042,2851199.0522,0.14025837,0.00886746,0.0941672,300.52930284,155488
-9012424.6042,2861012.5101,0.12396934,0.00706059,0.08402733,302.54493786,155489
-9012424.6041,2870832.3247,0.11998455,0.00704759,0.08394995,290.40838935,155490
-9012424.6042,2880658.5233,0.11038514,0.00703186,0.08385617,276.8385105,155491
-9012424.6042,3401126.2641,0.05299917,0.00162423,0.04030172,71.15451726,155492
-9012424.6043,3411332.2594,0.12128573,0.00876903,0.09364307,23.89794631,155493
-9012424.6042,3421546.2483,0.17150261,0.01581485,0.12575711,37.76226363,155494
-9012424.6042,3431768.263,0.18033461,0.01684586,0.1297916,37.65029746,155495
-9012424.6042,3441998.3363,0.17885524,0.01670252,0.12923823,52.00371925,155496
-9012424.6042,3452236.5008,0.17169833,0.01609095,0.12685011,59.34130477,155497
-9012424.6042,3462482.7895,0.1691125,0.01572803,0.12541145,70.71336313,155498
-9012424.6042,3472737.2348,0.16809073,0.01564233,0.12506931,73.35712863,155499
-9012424.6042,3482999.8703,0.16971663,0.0157992,0.12569486,73.45379173,155500
-9012424.6042,3493270.7288,0.17236803,0.01603206,0.12661774,67.41858185,155501
-9012424.6042,3503549.8436,0.17618214,0.01637988,0.12798391,57.67168981,155502
-9012424.6042,3513837.248,0.17955728,0.01666746,0.12910251,52.23762199,155503
-9012424.6042,3524132.9756,0.17907327,0.01650322,0.12846485,52.05579389,155504
-9012424.6042,3534437.06,0.17482193,0.01592461,0.12619273,52.81189939,155505
-9012424.6042,3544749.5347,0.1708611,0.0153494,0.12389269,55.51059691,155506
-9012424.6042,3555070.4338,0.16889696,0.01494466,0.12224837,59.57668293,155507
-9012424.6042,3565399.7911,0.16917872,0.01479563,0.1216373,64.21822823,155508
-9012424.6042,3575737.6405,0.17204864,0.01489842,0.12205908,71.19219813,155509
-9012424.6042,3586084.0162,0.17524962,0.01505222,0.12268749,80.83191343,155510
-9012424.6043,3596438.9528,0.17441511,0.01500811,0.12250761,89.2860285,155511
-9012424.6042,3606802.4844,0.17111911,0.01487863,0.12197801,95.48538842,155512
-9012424.6042,3617174.6454,0.16812232,0.01480691,0.12168364,99.54800061,155513
-9012424.6042,3627555.4708,0.16702017,0.01484428,0.1218371,101.25787182,155514
-9003519.0439,2792450.2672,0.98957431,0.09500092,0.3082222,61.88384976,155526
-9003519.0439,2802226.157,0.87186533,0.10191017,0.31923372,62.15233458,155527
-9003519.0439,2812008.2405,0.70517606,0.09745196,0.31217295,61.57560274,155528
-9003519.0439,2821796.5447,0.49889213,0.06546962,0.25587031,59.00617757,155529
-9003519.0439,2831591.0966,0.29258507,0.02748432,0.16578396,53.07468356,155530
-9003519.0439,2841391.9234,0.16167542,0.00892457,0.09446992,359.60742916,155531
-9003519.0439,2851199.0521,0.14234172,0.00926068,0.09623243,312.77350063,155532
-9003519.0439,2861012.5101,0.10572094,0.005372,0.07329391,312.10051984,155533
-9003519.0438,2870832.3247,0.11072801,0.00625143,0.07906601,288.17804745,155534
-9003519.044,2880658.5233,0.09881036,0.00573522,0.07573126,275.26809499,155535
-9003519.0439,3380738.1244,0.04263103,0.00103406,0.03215678,78.19124701,155536
-9003519.0439,3390928.2299,0.10912022,0.00684045,0.082707,32.10590131,155537
-9003519.0439,3401126.2641,0.17005657,0.01501369,0.12253037,38.14817786,155538
-9003519.0439,3411332.2594,0.18728602,0.01745449,0.13211544,27.78633285,155539
-9003519.0439,3421546.2482,0.19230604,0.01861538,0.13643821,40.29346531,155540
-9003519.0439,3431768.263,0.18891293,0.01801002,0.13420144,40.73035137,155541
-9003519.0439,3441998.3363,0.18549752,0.01751234,0.13233422,50.98367994,155542
-9003519.0439,3452236.5008,0.17948076,0.01683974,0.12976803,60.59193268,155543
-9003519.0439,3462482.7894,0.17441803,0.01625485,0.12749451,68.26074804,155544
-9003519.0439,3472737.2348,0.17167437,0.01598094,0.12641576,70.72639729,155545
-9003519.0439,3482999.8703,0.1715634,0.01584281,0.12586822,70.48928558,155546
-9003519.0439,3493270.7287,0.17288505,0.01581073,0.12574072,64.36190444,155547
-9003519.0439,3503549.8435,0.17625651,0.01601025,0.12653162,52.74747141,155548
-9003519.0439,3513837.2481,0.18028568,0.01635854,0.12790051,45.05980566,155549
-9003519.0439,3524132.9755,0.18136951,0.0163584,0.12789997,44.88312601,155550
-9003519.0439,3534437.06,0.17805381,0.01584618,0.12588161,47.21595403,155551
-9003519.0439,3544749.5348,0.17358035,0.01520491,0.1233082,50.38703902,155552
-9003519.0439,3555070.4338,0.1709886,0.01481841,0.12173089,53.26756592,155553
-9003519.0439,3565399.7911,0.1717013,0.01475384,0.12146541,57.83785488,155554
-9003519.0439,3575737.6405,0.17520304,0.01491378,0.122122,64.98357549,155555
-9003519.0439,3586084.0163,0.17823215,0.01509831,0.1228752,74.08690626,155556
-9003519.0439,3596438.9528,0.17643388,0.0150603,0.12272043,82.53408895,155557
-9003519.044,3606802.4845,0.17194793,0.01488841,0.12201806,89.33193713,155558
-9003519.0439,3617174.6454,0.16847624,0.01475583,0.12147357,93.6068953,155559
-9003519.0439,3627555.4707,0.16836432,0.01483548,0.12180097,94.7065131,155560
-8994613.4837,2792450.2672,1.03563046,0.09053206,0.30088547,59.5635534,155573
-8994613.4837,2802226.1571,0.93675339,0.09841496,0.31371158,59.8694365,155574
-8994613.4837,2812008.2405,0.78576356,0.09966558,0.31569856,59.66730406,155575
-8994613.4837,2821796.5447,0.58830178,0.07762823,0.27861843,58.04091425,155576
-8994613.4837,2831591.0966,0.37983465,0.0414072,0.20348759,54.68809826,155577
-8994613.4837,2841391.9234,0.19691518,0.01174597,0.10837883,45.72780157,155578
-8994613.4837,2851199.0522,0.16973701,0.00934397,0.09666421,330.97235759,155579
-8994613.4837,2861012.51,0.07534942,0.00242154,0.04920913,263.7135448,155580
-8994613.4837,2870832.3247,0.11187431,0.00624304,0.07901294,269.06545935,155581
-8994613.4837,2880658.5233,0.08786142,0.00450226,0.06709885,271.50720909,155582
-8994613.4838,3360381.5715,0.05693484,0.00206393,0.04543047,116.56504154,155583
-8994613.4837,3370555.9157,0.11757316,0.0088114,0.09386908,64.34860107,155584
-8994613.4837,3380738.1244,0.15811564,0.01430325,0.11959621,51.3759805,155585
-8994613.4837,3390928.2297,0.17859682,0.01689855,0.12999444,42.24615814,155586
-8994613.4837,3401126.2642,0.19034705,0.01878155,0.13704579,53.52009112,155587
-8994613.4837,3411332.2594,0.1941683,0.01894929,0.13765641,47.57560495,155588
-8994613.4837,3421546.2483,0.19788261,0.01961052,0.14003758,43.58879429,155589
-8994613.4837,3431768.263,0.19821586,0.01938568,0.13923249,39.62423149,155590
-8994613.4837,3441998.3363,0.19576168,0.01873811,0.13688721,48.43915721,155591
-8994613.4837,3452236.5009,0.1890047,0.01777026,0.13330513,59.4753675,155592
-8994613.4837,3462482.7894,0.18101302,0.01683557,0.12975194,66.55090033,155593
-8994613.4837,3472737.2348,0.17599306,0.01623825,0.12742938,69.73861852,155594
-8994613.4837,3482999.8704,0.17433122,0.01583461,0.12583563,71.05744639,155595
-8994613.4837,3493270.7287,0.17441788,0.01554081,0.1246628,66.90961551,155596
-8994613.4837,3503549.8435,0.17678703,0.01557101,0.12478384,55.23894035,155597
-8994613.4837,3513837.248,0.18087035,0.01597985,0.12641144,45.28270434,155598
-8994613.4837,3524132.9756,0.18368655,0.01622962,0.12739554,44.81159557,155599
-8994613.4837,3534437.0601,0.18221931,0.01589655,0.12608151,48.27648049,155600
-8994613.4837,3544749.5348,0.17796147,0.01524002,0.12345048,51.54005545,155601
-8994613.4837,3555070.4338,0.17500307,0.01479028,0.12161531,53.57887168,155602
-8994613.4837,3565399.7912,0.17548709,0.01468714,0.12119053,57.04694044,155603
-8994613.4837,3575737.6406,0.17875068,0.01485758,0.12189168,62.77174873,155604
-8994613.4837,3586084.0163,0.18115112,0.01504818,0.12267102,70.01667532,155605
-8994613.4837,3596438.9528,0.17845456,0.0149411,0.12223381,76.66580451,155606
-8994613.4837,3606802.4844,0.17282772,0.01468582,0.12118506,81.48313598,155607
-8994613.4837,3617174.6455,0.16932736,0.01453857,0.12057601,83.49158606,155608
-8994613.4837,3627555.4707,0.17069496,0.01476793,0.12152338,83.86691638,155609
-8985707.9235,2802226.157,0.99883378,0.09072793,0.30121076,57.5189118,155624
-8985707.9234,2812008.2405,0.86832839,0.09714162,0.31167552,57.60298413,155625
-8985707.9235,2821796.5448,0.68543345,0.0869076,0.29480094,56.58375882,155626
-8985707.9235,2831591.0966,0.47574612,0.05626166,0.2371954,53.34940394,155627
-8985707.9235,2841391.9235,0.30624676,0.02625111,0.16202196,54.5825779,155628
-8985707.9235,2851199.0522,0.17686321,0.01160342,0.10771915,42.99000922,155629
-8985707.9235,2870832.3247,0.10701708,0.0076149,0.08726338,274.35029223,155630
-8985707.9235,2880658.5233,0.06736588,0.00273303,0.05227841,276.14558785,155631
-8985707.9235,3340056.3496,0.05874731,0.00204967,0.0452733,62.52279222,155632
-8985707.9235,3350215.0601,0.1152593,0.00751709,0.08670118,22.47055339,155633
-8985707.9234,3360381.5715,0.16167845,0.014153,0.11896639,38.90615681,155634
-8985707.9235,3370555.9155,0.17459863,0.01637508,0.12796514,28.57312394,155635
-8985707.9235,3380738.1244,0.18521181,0.01848553,0.13596149,55.32836077,155636
-8985707.9235,3390928.2298,0.18603331,0.01857677,0.13629664,66.2028621,155637
-8985707.9235,3401126.2641,0.18812671,0.01889043,0.13744247,71.71713718,155638
-8985707.9235,3411332.2594,0.19196539,0.01904875,0.13801722,63.30193155,155639
-8985707.9235,3421546.2483,0.19709492,0.01954202,0.13979276,49.01301064,155640
-8985707.9235,3431768.2629,0.2012596,0.01964589,0.14016381,43.21783315,155641
-8985707.9235,3441998.3362,0.20216081,0.01928674,0.13887671,52.03128674,155642
-8985707.9235,3452236.5008,0.19647066,0.01838242,0.13558179,62.73087914,155643
-8985707.9235,3462482.7894,0.18727992,0.01721266,0.13119701,69.44400157,155644
-8985707.9235,3472737.2347,0.18085293,0.01627537,0.12757497,73.80180757,155645
-8985707.9235,3482999.8703,0.17782858,0.01568425,0.12523679,76.92273756,155646
-8985707.9235,3493270.7287,0.17645879,0.01522734,0.12339912,75.7545514,155647
-8985707.9235,3503549.8435,0.17574075,0.01474928,0.12144662,66.83244865,155648
-8985707.9235,3513837.248,0.18043897,0.01538856,0.12405063,55.36911888,155649
